,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-0.5579529648565256,5.854952711628698,2.64161472981786,-10.39166818041565,-13.243992348196116,-13.243992348196116,-13.243992348196116,-13.243992348196116,-13.243992348196116,-13.243992348196116,30.676924561962267,394.49241747058744,1256.5580003479943,1365.8286556283138,1365.8286556283138,1365.8286556283138,1365.8286556283138,1365.8286556283138,1365.8286556283138,1365.8286556283138
1,14.406979465027973,39.14189887345279,22.684294216923576,1.4505684722251715,-0.9081705258487887,-0.9081705258487887,-0.9081705258487887,-0.9081705258487887,-0.9081705258487887,1.6870684557142113,67.26391550181935,469.14870984158586,1260.581350708624,1361.4556007190665,1361.9669261327115,1361.9669261327115,1361.9669261327115,1361.9669261327115,1361.9669261327115,1361.9669261327115
2,-5.357135524685361,10.264787223639757,-10.01428284039224,-41.657006088894605,-48.147093661880234,-48.147093661880234,-48.147093661880234,-48.147093661880234,-48.147093661880234,-47.20656346429428,-14.04043645560256,299.7865408293119,1089.932583618498,1311.6273250011318,1312.1435134370486,1312.1435134370486,1312.1435134370486,1312.1435134370486,1312.1435134370486,1312.1435134370486
3,27.281566163879944,24.807370713176596,41.49020804452309,11.640794949496353,4.6016553076991045,4.6016553076991045,4.6016553076991045,4.6016553076991045,4.6016553076991045,6.110611466398126,51.75812086577642,319.9749453540809,1070.6956045585673,1376.1131619974306,1377.144379879491,1377.144379879491,1377.144379879491,1377.144379879491,1377.144379879491,1377.144379879491
4,-38.06705857943231,21.6253774707435,34.55342793695968,-20.521782738135983,-34.84917713327599,-35.7424027362552,-35.7424027362552,-35.7424027362552,-35.7424027362552,-27.919118875697762,58.32445538765995,448.65032339639254,1219.73849992928,1336.7689019700824,1337.2875989758477,1337.2875989758477,1337.2875989758477,1337.2875989758477,1337.2875989758477,1337.2875989758477
5,-10.713388569058054,38.79478079920159,37.069824088198516,13.55584796333082,9.294625405538369,9.294625405538369,9.294625405538369,9.294625405538369,9.294625405538369,13.253265697606025,91.24605900167705,489.6474614119469,1270.6443927324426,1374.9142753271149,1375.4263843589365,1375.4263843589365,1375.4263843589365,1375.4263843589365,1375.4263843589365,1375.4263843589365
6,90.00207109208452,86.401655848507,86.17016706796028,52.28718033807229,40.67697718349282,40.67697718349282,40.67697718349282,40.67697718349282,40.67697718349282,40.67697718349282,55.34835288900325,216.83306550500862,894.7362504124064,1398.3870845530107,1403.7165773175689,1403.7165773175689,1403.7165773175689,1403.7165773175689,1403.7165773175689,1403.7165773175689
7,60.950171927937845,92.11678647856189,72.4056399846047,35.00588855962741,30.97995388308351,30.97995388308351,30.97995388308351,30.97995388308351,30.97995388308351,38.92686117604774,131.4686962279011,595.6626826951563,1300.833608669665,1368.397064114816,1368.397064114816,1368.397064114816,1368.397064114816,1368.397064114816,1368.397064114816,1368.397064114816
8,44.39721074011578,72.77272290987793,70.37045595613904,37.7834562548222,32.407385169616674,32.407385169616674,32.407385169616674,32.407385169616674,32.407385169616674,35.370983652760174,90.31434062129296,507.4496174446975,1275.53466867944,1413.9648936566596,1413.9648936566596,1413.9648936566596,1413.9648936566596,1413.9648936566596,1413.9648936566596,1413.9648936566596
9,-42.02440659276613,-20.47189924978818,12.405038845057845,-10.199864950262679,-33.0169619159756,-33.42253803160318,-33.42253803160318,-33.42253803160318,-33.42253803160318,-28.27666171323449,27.033157669471223,342.61451481166665,1065.1411917936964,1321.1109108984922,1323.1662243665098,1323.1662243665098,1323.1662243665098,1323.1662243665098,1323.1662243665098,1323.1662243665098
10,-0.9384169721199669,58.2622329232056,21.44805390871619,10.158256215511585,9.306149195701494,9.306149195701494,9.306149195701494,9.306149195701494,9.306149195701494,10.215429870551873,48.10964825450583,382.6440477163557,1090.3429174646444,1357.141422696289,1359.7882691008942,1359.7882691008942,1359.7882691008942,1359.7882691008942,1359.7882691008942,1359.7882691008942
11,-83.18490014229414,-65.5221045037168,-33.31158667638317,-53.82784750721686,-65.32038964262489,-65.80070225331534,-65.80070225331534,-65.80070225331534,-65.80070225331534,-64.93306980184963,-22.763319491070376,272.701872073263,933.3207641783583,1316.8995272164445,1320.5096129588721,1320.5096129588721,1320.5096129588721,1320.5096129588721,1320.5096129588721,1320.5096129588721
12,69.12702817449656,80.1893623393974,52.03321179760519,24.30043330383043,18.635422563742395,17.947437682656357,17.947437682656357,17.947437682656357,17.947437682656357,18.76041640510479,49.858127198878094,337.9514524176082,1098.355368070587,1369.6818229769885,1369.6818229769885,1369.6818229769885,1369.6818229769885,1369.6818229769885,1369.6818229769885,1369.6818229769885
13,44.74657602318234,67.52718209281818,72.70810887790623,24.56063368595187,7.120847282853447,7.120847282853447,7.120847282853447,7.120847282853447,7.120847282853447,7.120847282853447,38.585997956654865,290.23722442466055,1021.5361916957015,1350.6866350576086,1356.409183238649,1356.409183238649,1356.409183238649,1356.409183238649,1356.409183238649,1356.409183238649
14,-2.249152844452425,31.84588978314136,44.720674689406394,17.66366949439154,8.962488766339163,8.962488766339163,8.962488766339163,8.962488766339163,8.962488766339163,11.390600901606291,54.89401034622807,374.9621178850145,1095.101237033883,1378.4980544974828,1381.5901567687606,1381.5901567687606,1381.5901567687606,1381.5901567687606,1381.5901567687606,1381.5901567687606
15,39.43871873032171,51.6292942004728,26.90082646196126,8.83526125861178,7.790679300835421,7.790679300835421,7.790679300835421,7.790679300835421,7.790679300835421,8.895063771562121,34.495408821656355,322.80017580175615,1120.060624898679,1359.1133309459885,1361.1729752416072,1361.1729752416072,1361.1729752416072,1361.1729752416072,1361.1729752416072,1361.1729752416072
16,-43.82958942770881,8.679840613617955,-14.80872097624615,-28.16753115751351,-30.650740390928576,-30.650740390928576,-30.650740390928576,-30.650740390928576,-30.650740390928576,-25.358904439235374,15.434728646702524,251.5789972831111,992.1295361962582,1359.6178772927506,1361.1641563926441,1361.1641563926441,1361.1641563926441,1361.1641563926441,1361.1641563926441,1361.1641563926441
17,39.525996990502534,80.64257077744648,70.14780536585991,32.4452281209885,25.254093896688488,25.254093896688488,25.254093896688488,25.254093896688488,25.254093896688488,26.116599909182554,73.54114663627112,477.8673400972024,1270.305172282311,1369.6824500233256,1369.6824500233256,1369.6824500233256,1369.6824500233256,1369.6824500233256,1369.6824500233256,1369.6824500233256
18,71.51839865849709,83.26236851103121,66.73133459436062,37.87828844459884,29.680235497658003,29.680235497658003,29.680235497658003,29.680235497658003,29.680235497658003,31.575442116577307,90.03035380539043,414.7965780144373,1091.736915878358,1381.8400786097895,1382.351457247697,1382.351457247697,1382.351457247697,1382.351457247697,1382.351457247697,1382.351457247697
19,-64.43412405492063,-18.99935074495238,-28.14024233096859,-47.484398918344795,-51.24038838981633,-51.24038838981633,-51.24038838981633,-51.24038838981633,-51.24038838981633,-49.634846962758274,-0.10266143092917446,369.0875728437378,1103.7333542561707,1319.8766376328158,1319.8766376328158,1319.8766376328158,1319.8766376328158,1319.8766376328158,1319.8766376328158,1319.8766376328158
20,33.186931855632906,64.12898095692651,44.66367640044757,2.7402813497958505,-3.8347290842753523,-3.8347290842753523,-3.8347290842753523,-3.8347290842753523,-3.8347290842753523,-0.27727942444738574,59.4300899143563,391.17143982872466,1093.309067185823,1331.2247801284088,1333.2754028549293,1333.2754028549293,1333.2754028549293,1333.2754028549293,1333.2754028549293,1333.2754028549293
21,34.76135559478553,51.80701797406124,53.15907799114825,29.94533449794389,23.318139628989314,22.18086470700095,22.18086470700095,22.18086470700095,22.18086470700095,24.428488749222367,43.35061240671928,351.46780570231,1148.8699971134092,1377.8281221198945,1378.3445467026345,1378.3445467026345,1378.3445467026345,1378.3445467026345,1378.3445467026345,1378.3445467026345
22,17.423200660359385,51.69514110086314,21.6776352971782,13.538267200120714,13.538267200120714,13.538267200120714,13.538267200120714,13.538267200120714,13.538267200120714,14.485712131970928,73.9567671170058,457.54229566935817,1185.5305083306616,1384.5201775472792,1384.5201775472792,1384.5201775472792,1384.5201775472792,1384.5201775472792,1384.5201775472792,1384.5201775472792
23,63.777049826213926,82.51859630941331,63.328051924966445,22.689471104055798,20.497177329069785,20.497177329069785,20.497177329069785,20.497177329069785,20.497177329069785,22.62527258017164,114.83364921695946,598.8377957554814,1271.9429219675342,1360.4309979267368,1360.4309979267368,1360.4309979267368,1360.4309979267368,1360.4309979267368,1360.4309979267368,1360.4309979267368
24,45.90201466675123,31.447924664554677,26.184317158215663,7.656915872928721,4.19652361013766,4.19652361013766,4.19652361013766,4.19652361013766,4.19652361013766,4.19652361013766,17.958056993912948,181.1783203326762,763.7116481035158,1335.5672439035784,1390.4916449357224,1390.4916449357224,1390.4916449357224,1390.4916449357224,1390.4916449357224,1390.4916449357224
25,144.76462997766347,163.31752854032098,124.76771924337291,77.18137923001362,73.27075845434072,73.27075845434072,73.27075845434072,73.27075845434072,73.27075845434072,83.77678506063054,189.30782025759768,720.4290308370446,1340.2820531379355,1380.7581383024221,1380.7581383024221,1380.7581383024221,1380.7581383024221,1380.7581383024221,1380.7581383024221,1380.7581383024221
26,30.143807774963136,70.74037708698478,60.05415332114745,20.77834023005846,10.746968186208392,10.746968186208392,10.746968186208392,10.746968186208392,10.746968186208392,12.49546934377139,72.46892451236522,451.13905781578006,1232.1815737777351,1353.3618905755761,1353.8828126376266,1353.8828126376266,1353.8828126376266,1353.8828126376266,1353.8828126376266,1353.8828126376266
27,3.4502189752355434,15.52480883281163,-10.833467656595701,-32.94500165993452,-35.41795310991881,-35.41795310991881,-35.41795310991881,-35.41795310991881,-35.41795310991881,-35.41795310991881,-15.017210980474658,180.24748491147983,934.9133884880869,1318.1350982626934,1320.7086941217074,1320.7086941217074,1320.7086941217074,1320.7086941217074,1320.7086941217074,1320.7086941217074
28,-14.245042630722992,13.015057345391654,-0.42852798814260495,-29.83108070982655,-33.58538384570943,-33.58538384570943,-33.58538384570943,-33.58538384570943,-33.58538384570943,-32.59526635485673,11.3653934160821,313.41504553497276,1077.970821678153,1341.1135890479522,1342.6484845059738,1342.6484845059738,1342.6484845059738,1342.6484845059738,1342.6484845059738,1342.6484845059738
29,-41.83805525049442,-10.476417756000501,-34.214492037160824,-49.553935762961686,-52.79150806800928,-52.79150806800928,-52.79150806800928,-52.79150806800928,-52.79150806800928,-52.79150806800928,-21.162341777060192,296.1692074949672,1134.9022522091173,1323.8380443293267,1324.3521826675283,1324.3521826675283,1324.3521826675283,1324.3521826675283,1324.3521826675283,1324.3521826675283
30,56.75232130313029,85.72056705976084,52.30997395883506,21.692807676427464,15.678278995833807,15.678278995833807,15.678278995833807,15.678278995833807,15.678278995833807,16.438734396253807,54.74679325657891,375.15364772603914,1160.7310769512635,1360.8412928676769,1361.3548807215536,1361.3548807215536,1361.3548807215536,1361.3548807215536,1361.3548807215536,1361.3548807215536
31,42.969427893009396,80.80702648617807,105.05989717725294,61.786859015305964,56.98316460941879,56.98316460941879,56.98316460941879,56.98316460941879,56.98316460941879,56.98316460941879,102.06407903796264,439.4419040291559,1252.0681581068714,1423.0249394342084,1423.538049038074,1423.538049038074,1423.538049038074,1423.538049038074,1423.538049038074,1423.538049038074
32,97.78007802988057,121.40330711812894,135.82738058764286,104.80667659908468,95.01489271391958,95.01489271391958,95.01489271391958,95.01489271391958,95.01489271391958,97.79978730871258,163.0364109074607,596.7608317700468,1322.9456983915277,1425.0040589063926,1425.0040589063926,1425.0040589063926,1425.0040589063926,1425.0040589063926,1425.0040589063926,1425.0040589063926
